2020 시트로엥 C4,시트로엥,가격정보없음,I4,싱글터보,정보없음,가솔린,정보없음,5인승,전륜구동,수동6단,100hp,정보없음,정보없음,정보없음,정보없음,4360mm,1800mm,1525mm,2670mm,정보없음,정보없음,정보없음,정보없음/정보없음/18inch,정보없음/정보없음/18inch,맥퍼슨스트럿,트레일링암,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200701_13
2020 볼보 V90 크로스 컨트리,볼보,가격정보없음,I4,싱글터보,1998cc,가솔린,정보없음,5인승,전륜구동,자동8단,310hp,정보없음,정보없음,정보없음,정보없음,4940mm,1905mm,1510mm,2941mm,1652mm,1643mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200225_66
2020 벤틀리 벤테이가 플러그인 하이브리드,벤틀리,141100유로,V6,정보없음,정보없음,전기가솔린,3.5ℓ/100km(정보없음),5인승,정보없음,정보없음,정보없음,정보없음,정보없음,5.5초,79.0g/km,5140mm,1998mm,1742mm,2995mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20190927_19
2020 벤츠 V클래스,메르세데스-벤츠,36990파운드,I4,싱글터보,1950cc,디젤,자동6.0ℓ/100km(정보없음),7인승,후륜구동,자동9단,239hp,정보없음,정보없음,정보없음,157.0g/km,5140mm,1928mm,1880mm,3200mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190918_27
2020 모건 플러스4,모건,69995달러,I4,싱글터보,1998cc,가솔린,자동7.0ℓ/100km(정보없음)수동7.3ℓ/100km(정보없음),2인승,후륜구동,자동8단수동6단,255hp,35.7~40.8kg.m,240km/h,4.8~5.2초,159.0~165.0g/km,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,1009~1013kg,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20200303_88
2020 르노 탈리스만 에스테이트,르노,가격정보없음,I4,싱글터보,1798cc,가솔린,정보없음,5인승,전륜구동,자동(DCT)7단,225hp,정보없음,정보없음,정보없음,정보없음,4866mm,1870mm,1465mm,2809mm,1614mm,1609mm,정보없음,255mm/55/19inch,255mm/55/19inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200227_17
2020 람보르기니 람보 V12 비전 그란투리스모 콘셉트,람보르기니,가격정보없음,V12,자연흡기,정보없음,가솔린,정보없음,1인승,풀타임4륜구동,자동7단,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191125_10
2020 닛산 쥬크,닛산,17000파운드,I3,싱글터보,999cc,가솔린,정보없음정보없음,5인승,전륜구동,수동6단자동(DCT)7단,119hp,18.4kg.m,180km/h,10.4~11.1초,정보없음,4210mm,1800mm,1595mm,2636mm,정보없음,정보없음,1192~1210kg,215mm/65/16inch,215mm/65/16inch,맥퍼슨스트럿,토션빔,디스크,디스크,전동식,https://imgauto-phinf.pstatic.net/20190905_93
2019 푸조 3008 GT,푸조,5140만원,l4,싱글터보,1997cc,디젤,자동12.9km/ℓ(3등급),5인승,전륜구동,자동8단,177hp,40.8kg.m,정보없음,정보없음,148.0g/km,4450mm,1840mm,1625mm,2675mm,정보없음,정보없음,1700kg,225mm/55/18inch,235mm/50/19inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20170727_71
2019 벤츠 SLC클래스,메르세데스-벤츠,41536~52633유로,I4,싱글터보,1595cc,가솔린,자동6.3ℓ/100km(정보없음),2인승,후륜구동,자동9단,156hp,25.5kg.m,226km/h,7.9초,144.0g/km,4140mm,1815mm,1300mm,2430mm,정보없음,정보없음,정보없음,정보없음/정보없음/18inch,정보없음/정보없음/18inch,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190220_23
2018 폭스바겐 폴로,폭스바겐,15045~18720파운드,I3,싱글터보,999cc,가솔린,수동4.7ℓ/100km(정보없음)별표*,5인승,전륜구동,수동5단,65hp,9.7kg.m,164km/h,15.5초,108.0g/km,4053mm,1751mm,1461mm,2548mm,1525mm,1502mm,1105kg,정보없음,정보없음,맥퍼슨스트럿,코일스프링,V디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191025_50
2018 포드 플렉스,포드,30300~38510달러,V6,자연흡기,3496cc,가솔린,정보없음,7인승,전륜구동,자동6단,287hp,35.1kg.m,정보없음,정보없음,정보없음,5128mm,1928mm,1727mm,2995mm,1661mm,1661mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20170912_21
2018 스즈키 알토라팡 ,스즈키,1333800~1433160엔,l3,자연흡기,658cc,가솔린,정보없음,4인승,풀타임4륜구동전륜구동,자동(CVT),52hp,6.4kg.m,정보없음,정보없음,정보없음,3395mm,1475mm,1525mm,2460mm,1295mm,1290~1300mm,680~730kg,155mm/65/14inch,155mm/65/14inch,맥퍼슨스트럿,토션빔,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20180226_11
2017 페라리 GTC4 루쏘,페라리,가격정보없음,V12,자연흡기,6262cc,가솔린,DCT5.2km/ℓ(5등급),4인승,풀타임4륜구동,자동(DCT)7단,690hp,71.1kg.m,335km/h,3.4초,346.0g/km,4922mm,1980mm,1383mm,2990mm,1674mm,1668mm,1920kg,245mm/35/20inch,245mm/35/20inch,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20160629_17
2021 GMC 유콘,GMC,51995달러,V8,자연흡기,6198cc,가솔린,정보없음,8인승,후륜구동,자동10단,420hp,63.6kg.m,정보없음,정보없음,정보없음,5334mm,정보없음,정보없음,3071mm,정보없음,정보없음,정보없음,정보없음/정보없음/20inch,정보없음/정보없음/20inch,코일스프링,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200115_28
2021 BMW 5시리즈 투어링,BMW,가격정보없음,I4,싱글터보,1998cc,가솔린,정보없음,5인승,후륜구동,자동8단,252hp,35.7kg.m,250km/h,6.5초,정보없음,4943mm,1868mm,1498mm,2975mm,1605mm,1630mm,정보없음,225mm/55/17inch,225mm/55/17inch,더블위시본,5링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200527_24
2020 폭스바겐 아틀라스 크로스 스포츠 ,폭스바겐,31565달러,I4,싱글터보,1984cc,가솔린,정보없음,5인승,풀타임4륜구동,자동8단,238hp,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191029_24
2020 포르쉐 카이엔 GTS 쿠페,포르쉐,가격정보없음,V8,트윈터보,3996cc,가솔린,자동11.4ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,454hp,63.2kg.m,270km/h,4.5초,260.0g/km,4939mm,1995mm,1656mm,2895mm,1682mm,1683mm,2175kg,정보없음/정보없음/21inch,정보없음/정보없음/21inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200612_23
2020 포드 익스플로러 ST,포드,54740달러,V6,트윈터보,3000cc,가솔린,정보없음,7인승,풀타임4륜구동,자동10단,400hp,57.4kg.m,정보없음,정보없음,정보없음,5062mm,2004mm,1783mm,3025mm,1699mm,1699mm,2132kg,255mm/55/20inch,255mm/55/20inch,정보없음,정보없음,디스크,디스크,정보없음,https://imgauto-phinf.pstatic.net/20190115_21
2020 지프 컴패스 4XE,지프,45900유로,I3,싱글터보,1298cc,전기가솔린,정보없음,5인승,풀타임4륜구동,자동9단,240hp,정보없음,정보없음,정보없음,정보없음,4394mm,1819mm,1629mm,2636mm,1547mm,1547mm,정보없음,정보없음/정보없음/17inch,정보없음/정보없음/17inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200123_20
2020 아우디 RS6 아반트,아우디,117500유로,V8,트윈터보,3993cc,가솔린,자동11.7ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,592hp,81.6kg.m,250km/h,3.6초,268.0g/km,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,275mm/35/21inch,275mm/35/21inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190917_47
2020 쉐보레 이쿼녹스,쉐보레,가격정보없음,I4,정보없음,1490cc,가솔린,정보없음,5인승,전륜구동,자동6단,170hp,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음/정보없음/19inch,정보없음/정보없음/19inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200207_68
2020 로터스 엘리스 S,로터스,46250파운드,I4,슈퍼차저,1796cc,가솔린,정보없음,2인승,후륜구동,수동6단,217hp,25.7kg.m,정보없음,정보없음,정보없음,3824mm,1719mm,1117mm,2300mm,정보없음,정보없음,정보없음,175mm/55/16inch,225mm/45/17inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200507_23
2019 쉐보레 콜벳 ZR1 ,쉐보레,가격정보없음,V8,슈퍼차저,6162cc,가솔린,정보없음,정보없음,후륜구동,자동8단,755hp,98.9kg.m,정보없음,정보없음,정보없음,4493mm,1965mm,1234mm,2710mm,1615mm,1588mm,1598kg,285mm/30/19inch,335mm/25/20inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20171129_29
2019 모하비 마스터피스 콘셉트,기아자동차,가격정보없음,V6,싱글터보,3000cc,디젤,정보없음,7인승,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20190328_96
2018 페라리 488 SP38 데보라,페라리,가격정보없음,V8,트윈터보,3902cc,가솔린,정보없음,정보없음,후륜구동,자동(DCT)7단,659hp,77.5kg.m,330km/h,3.0초,정보없음,4568mm,1952mm,1213mm,정보없음,정보없음,정보없음,1370kg,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20180801_21
2018 벤츠 X클래스,메르세데스-벤츠,가격정보없음,l4,싱글터보,2298cc,디젤,수동7.6~7.7ℓ/100km(정보없음),정보없음,풀타임4륜구동후륜구동,수동6단,163hp,41.1kg.m,170~172km/h,12.5~12.9초,정보없음,5340mm,1920mm,1819mm,3150mm,1632mm,1625mm,2158~2238kg,255mm/60~65/17~18inch,255mm/60~65/17~18inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20170719_23
2018 벤츠 S클래스 쿠페,메르세데스-벤츠,101655~131750유로,V6,트윈터보,2996cc,가솔린,정보없음,정보없음,풀타임4륜구동,자동9단,367hp,51.0kg.m,250km/h,5.5초,정보없음,5032mm,1899mm,1411mm,2945mm,1625mm,1649mm,2050kg,245mm/50/18inch,245mm/50/18inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20171213_22
2018 미니 해치백 JCW,미니,4980만원,I4,싱글터보,1998cc,가솔린,자동11.9km/ℓ(3등급),4인승,전륜구동,자동6단,231hp,32.7kg.m,246km/h,6.1초,146.0g/km,3874mm,1727mm,1414mm,2495mm,1485mm,1485mm,1310kg,205mm/40/18inch,205mm/40/18inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20180724_21
2018 롤스로이스 레이스 블랙배지,롤스로이스,가격정보없음,V12,트윈터보,6592cc,가솔린,자동6.8km/ℓ(정보없음),정보없음,후륜구동,자동8단,632hp,88.7kg.m,250km/h,4.5초,333.0g/km,5285mm,1947mm,1507mm,3112mm,1622mm,1668mm,2440kg,225mm/40/21inch,285mm/35/21inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190926_59
2015 산타크루즈 콘셉트,현대자동차,가격정보없음,I4직분사,싱글터보,2000cc,디젤,자동12.7km/ℓ(정보없음),정보없음,풀타임4륜구동,자동,190hp,41.5kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20150121_21
2021 벤츠 E클래스 카브리올레,메르세데스-벤츠,가격정보없음,V6,트윈터보,2996cc,가솔린,정보없음,4인승,풀타임4륜구동,자동9단,362hp,51.0kg.m,210km/h,정보없음,정보없음,4855mm,1860mm,1455mm,2875mm,정보없음,정보없음,정보없음,정보없음,정보없음,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200527_19
2021 닷지 듀랑고 SRT,닷지,77000달러,V8,자연흡기,6166cc,가솔린,정보없음,7인승,풀타임4륜구동,토크컨버터8단,709hp,65.0kg.m,정보없음,정보없음,정보없음,5082mm,1924mm,1790mm,3042mm,1623mm,1627mm,정보없음,295mm/45/20inch,295mm/45/20inch,더블위시본,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200706_17
2020 토요타 라브4,토요타,26770달러,I4,자연흡기,2497cc,가솔린,정보없음,5인승,풀타임4륜구동,자동8단,203hp,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음/정보없음/18inch,정보없음/정보없음/18inch,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190219_28
2020 재규어 XF 스포트브레이크,재규어,가격정보없음,I4,싱글터보,1999cc,디젤,자동5.3~5.9ℓ/100km(정보없음),5인승,풀타임4륜구동후륜구동,자동8단,163~240hp,38.7~51.0kg.m,219~241km/h,7.0~9.3초,139.0~157.0g/km,4955mm,1982mm,1494mm,2960mm,1602mm,1604mm,1753~1875kg,정보없음,정보없음,더블위시본,인테그랄링크,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190222_25
2020 알파로메오 줄리아 GTA,알파로메오,가격정보없음,V6,트윈터보,2899cc,가솔린,정보없음,2인승,후륜구동,자동8단,540hp,정보없음,정보없음,3.6초,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,1520kg,정보없음/정보없음/20inch,정보없음/정보없음/20inch,더블위시본,알파링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200303_26
2020 알파로메오 4C 스파이더,알파로메오,71900달러,I4,싱글터보,1742cc,가솔린,DCT28.0mpg(정보없음),2인승,후륜구동,자동(DCT)6단,237hp,35.7kg.m,257km/h,정보없음,정보없음,3989mm,1868mm,1185mm,2380mm,1639mm,1604mm,1128kg,정보없음,정보없음,더블위시본,맥퍼슨스트럿,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191202_16
2020 미니 컨트리맨 쿠퍼S,미니,가격정보없음,I4,싱글터보,1998cc,가솔린,정보없음,5인승,전륜구동,자동8단,192hp,28.6kg.m,225km/h,7.3초,정보없음,4299mm,1822mm,1557mm,2670mm,1563mm,1565mm,정보없음,225mm/50/18inch,225mm/50/18inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200527_44
2020 르노 에스파스,르노,가격정보없음,I4,싱글터보,1598cc,디젤,DCT6.5ℓ/100km(정보없음),7인승,전륜구동,자동(DCT)6단,160hp,38.7kg.m,202km/h,9.9초,171.0g/km,4857mm,1888mm,1675mm,2884mm,1626mm,1622mm,1660kg,235mm/55/17inch,235mm/55/17inch,정보없음,정보없음,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191126_18
2020 렉서스 RC F 스포츠,렉서스,7040~8260만원,l4,싱글터보,1998cc,가솔린,자동9.9km/ℓ(4등급),4인승,후륜구동,자동8단,245hp,35.7kg.m,정보없음,정보없음,175.0g/km,4700mm,1840mm,1395mm,2730mm,1580mm,1570mm,1705kg,235mm/40/19inch,265mm/35/19inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200121_80
2020 렉서스 NX F 스포츠,렉서스,6400만원,l4,싱글터보,1998cc,가솔린,자동9.3km/ℓ(5등급),5인승,풀타임4륜구동,자동6단,238hp,35.7kg.m,정보없음,정보없음,186.0g/km,4640mm,1845mm,1645mm,2660mm,1580mm,1580mm,1840kg,225mm/60/18inch,225mm/60/18inch,맥퍼슨스트럿,더블위시본,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200121_25
2020 렉서스 CT F 스포츠 하이브리드,렉서스,4566만원,I4,자연흡기,1798cc,전기가솔린,CVT17.0km/ℓ(1등급),5인승,전륜구동,자동(CVT),99hp,14.5kg.m,136hp,정보없음,93.0g/km,4355mm,1765mm,1455mm,2600mm,1525mm,1520mm,1455kg,215mm/45/17inch,215mm/45/17inch,맥퍼슨스트럿,더블위시본,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200121_25
2020 람보르기니 우라칸 에보 GT,람보르기니,가격정보없음,V10,자연흡기,5204cc,가솔린,정보없음,2인승,풀타임4륜구동,자동(DCT)7단,640hp,61.2kg.m,325km/h,2.9초,정보없음,4520mm,1933mm,1165mm,2620mm,1668mm,1620mm,1422kg,245mm/30/20inch,305mm/30/20inch,더블위시본,더블위시본,V디스크,V디스크,정보없음,https://imgauto-phinf.pstatic.net/20190923_25
2020 ix25,현대자동차,1064000루피,I4,자연흡기,1498cc,가솔린,정보없음정보없음,5인승,전륜구동,수동6단자동(DCT)7단,140hp,14.7kg.m,정보없음,정보없음,정보없음,4300mm,1790mm,1622mm,2610mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20191031_21
2020 BMW M8 컨버터블,BMW,130435파운드,V8,트윈터보,4395cc,가솔린,자동10.8ℓ/100km(정보없음),4인승,풀타임4륜구동,자동8단,600~625hp,76.5kg.m,250km/h,3.3~3.4초,246.0g/km,4867mm,1907mm,1353mm,2827mm,1627mm,1632mm,2010kg,275mm/35~40/19~20inch,285mm/35~40/19~20inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190607_68
